text,speaker,season,episode_number,scene,utterance
¡Gracias! ¡Gracias!,Ross Geller,10,1,1,68
"¡Otro muro, gente! ¡Otro muro!",Monica Geller,10,1,1,69
"Rach, ¿estás ahí?",Ross Geller,10,1,1,70
"Dios mío, soy Ross. ¿Qué vamos a hacer?",Joey Tribbiani,10,1,1,71
"Oh, ju-ju-solo mantén la calma. Sólo mantén la calma. Por lo que él sabe, simplemente estamos pasando el rato juntos. ¿Bien? Sólo sé indiferente. ¡Eso no es indiferencia!",Rachel Green,10,1,1,72
No tengo idea de lo que significa.,Joey Tribbiani,10,1,1,73
"Oh... está bien, ¡escóndete!",Rachel Green,10,1,1,74
¿Rach?,Ross Geller,10,1,1,75
"¡Próximo! ¡Prueba debajo de la cama, prueba debajo de la cama!",Rachel Green,10,1,1,76
No hay espacio debajo de la cama.,Rachel Green,10,1,1,77
¿Está todo bien?,Ross Geller,10,1,1,78
Sí...,Rachel Green,10,1,1,79
Ey.,Ross Geller,10,1,1,80
Hola...,Rachel Green,10,1,1,81
¿Sabes dónde está Joey?,Ross Geller,10,1,1,82
...Realmente no...,Rachel Green,10,1,1,83
¿Puedo hablar contigo un minuto?,Ross Geller,10,1,1,84
"Sí, claro...",Rachel Green,10,1,1,85
No lo creo... ¿Habéis estado...?,Joey Tribbiani,10,1,1,86
Shhh... Este es el lado de escucha de la pared.,Phoebe Buffay,10,1,1,87
"Y luego me dijo que ella y Joey habían roto, y que parte del motivo era que sentía algo por mí.",Ross Geller,10,1,1,88
Ajá... cierto... sí...,Rachel Green,10,1,1,89
Y sabes que quería invitar a salir a Charlie desde el día que la conocí.,Ross Geller,10,1,1,90
"Oh, lo sé... sé que ha sido muy difícil para ti.",Rachel Green,10,1,1,91
"De todos modos, una cosa lleva a la otra, y... oh... antes de que te des cuenta, nos estábamos besando. Quiero decir, ¿qué tan enojado crees que estará Joey?",Ross Geller,10,1,1,92
"Es difícil decirlo, Ross. Eso es difícil de decir.",Rachel Green,10,1,1,93
"Sabes, tengo que ir a buscarlo. Tiene que estar aquí en alguna parte.",Ross Geller,10,1,1,94
¡Pensarías!,Rachel Green,10,1,1,95
Joey!,Rachel Green,10,1,1,96
¿Se ha ido?,Joey Tribbiani,10,1,1,97
¿Cómo estás haciendo esto?,Rachel Green,10,1,1,98
Pssst...,Joey Tribbiani,10,1,1,99
Cómo... qué... ¡Oye! ¿Qué estás...? ¿Qué es esto? ¿Han estado escuchando todo este tiempo?,Rachel Green,10,1,1,100
¡SÍ!,,10,1,1,101
"Ahora, ¿qué es esto?",Phoebe Buffay,10,1,1,102
"Ah, ¿qué es esto? Bueno, veamos, nos besamos durante diez minutos y ahora estamos hablando con nuestros amigos sobre eso, ¡así que supongo que esto es sexto grado!",Rachel Green,10,1,1,103
Oh no... ¿Has pensado en lo complicado que podría llegar a ser esto? ¿Qué pasa con Ross?,Phoebe Buffay,10,1,1,104
"Bueno, ahora está con Charlie.",Joey Tribbiani,10,1,1,105
"Sí, pero quiere hablar contigo antes de que algo suceda con ella. Y como su amigo, quiero decir, ¿no crees que él merece lo mismo de ti?",Monica Geller,10,1,1,106
"¡Eres un dolor de cabeza, Geller!",Joey Tribbiani,10,1,1,107
"Muy bien, miren chicos... Miren, apreciamos todos los consejos, pero esto es entre Joey y yo y creo que podemos manejarlo...",Rachel Green,10,1,1,108
"Vale, bueno, volveremos allí, pero ¿harás algo por nosotros? ¿La gente que se preocupa por ti?",Chandler Bing,10,1,1,109
Claro...,Rachel Green,10,1,1,110
¡Enunciar!,Chandler Bing,10,1,1,111
¡Salir!,Rachel Green,10,1,1,112
¿Tienen razón?,Rachel Green,10,1,1,113
"Probablemente, sí... Quiero decir, tal vez deberíamos... esperar hasta hablar con Ross.",Joey Tribbiani,10,1,1,114
"Sí... Sí, podemos esperar, no tenemos que hacer nada esta noche.",Rachel Green,10,1,1,115
"Sí, creo que eso sería mejor... Entonces, entonces voy a... Voy a despegar...",Joey Tribbiani,10,1,1,116
Aunque...,Rachel Green,10,1,1,117
¡Aunque me gusta!,Joey Tribbiani,10,1,1,118
"Quiero decir, ya sabes... Ross y yo no hemos salido en como... seis años...",Rachel Green,10,1,1,119
¿Seis años? Vaya... Es casi tan largo como la escuela secundaria...,Joey Tribbiani,10,1,1,120
"Además, ya sabes, ahora está con Charlie.",Rachel Green,10,1,1,121
¡Absolutamente! Él no está pensando en ti.,Joey Tribbiani,10,1,1,122
No...,Rachel Green,10,1,1,123
Estoy pensando en ti...,Joey Tribbiani,10,1,1,124
Sí...,Rachel Green,10,1,1,125
Olvidémonos de Ross...,Joey Tribbiani,10,1,1,126
Olvidado.,Rachel Green,10,1,1,127
¿Qué ocurre?,Joey Tribbiani,10,1,1,128
Nada...,Rachel Green,10,1,1,129
En serio... ¿Qué es?,Ross Geller,10,1,1,130
"Nada... Es realmente... No es nada... Ven aquí, ven aquí...",Rachel Green,10,1,1,131
¿Qué ocurre?,Ross Geller,10,1,1,132
"Lo siento, es que... parece que no puedo sacarme a Ross de la cabeza...",Rachel Green,10,1,1,133
"Bueno, tal vez pueda ayudar.",Joey Tribbiani,10,1,1,134
"Ooh, tus labios son tan suaves... Hazlo de nuevo...",,10,1,1,135
Sí... realmente necesitamos hablar con Ross...,Joey Tribbiani,10,1,1,136
Sí.,Both,10,1,1,137
[Escena: Habitación de Chandler y Mónica. Chandler está haciendo las maletas cuando Ross llama a la puerta y entra...],Scene Directions,10,1,2,0
¡Ey!,Ross Geller,10,1,2,1
¡Ey!,Chandler Bing,10,1,2,2
¿Están listos para partir?,Ross Geller,10,1,2,3
No exactamente. Mónica todavía está en el salón y yo estoy terminando de hacer las maletas.,Chandler Bing,10,1,2,4
¡Dudar! ¿No vas a llevar tu Biblia?,Ross Geller,10,1,2,5
"Se supone que no debes aceptar eso. Además, es un Nuevo Testamento, ¿qué vas a hacer con él?",Chandler Bing,10,1,2,6
Aprende sobre Jesús...,Ross Geller,10,1,2,7
¡Ey!,Ross Geller,10,1,2,8
¿Hablaste con Joey?,Charlie Wheeler,10,1,2,9
"Eh, no... no. No pude encontrarlo. Voy a hablar con él en el avión.",Ross Geller,10,1,2,10
"Sí, parece una buena idea... ¡Dr. Geller!",Charlie Wheeler,10,1,2,11
¡Basta!,Ross Geller,10,1,2,12
DOCTOR EN FILOSOFÍA.,Charlie Wheeler,10,1,2,13
¡Estás sucio!,Ross Geller,10,1,2,14
"Oigan, ¿han visto a Mónica?",Phoebe Buffay,10,1,2,15
"Uh, en realidad creo que fue al salón.",Ross Geller,10,1,2,16
"Oh sí, oh, ella fue al salón bien...",Phoebe Buffay,10,1,2,17
¡Échale un vistazo!,Monica Geller,10,1,2,18
¿A quién le acaba de mejorar el día? ¡VELERO!,Phoebe Buffay,10,1,2,19
¡Oye!... ¡aaaaaahhhh!,Chandler Bing,10,1,2,20
¿Qué opinas?,Monica Geller,10,1,2,21
Creo... Creo que puedo ver tu cuero cabelludo.,Chandler Bing,10,1,2,22
¿No te encanta?,Monica Geller,10,1,2,23
Sí... Sí... Sí... Tienes mariscos en la cabeza.,Ross Geller,10,1,2,24
Es tan... algo... ¡Vaya novia!,Charlie Wheeler,10,1,2,25
"Nunca has dicho eso en tu vida, ¿verdad?",Ross Geller,10,1,2,26
Ni una sola vez.,Charlie Wheeler,10,1,2,27
Ya me lo imaginaba.,Ross Geller,10,1,2,28
Y escucha esto...,Monica Geller,10,1,2,29
¿Qué sabes? Es un placer para los ojos y los oídos.,Chandler Bing,10,1,2,30
[Escena: Subiendo al avión.],Scene Directions,10,1,3,0
"Vaya, vaya. Vaya, es uhm... un poco raro que esté sentada al lado de Charlie después de que rompimos.",Joey Tribbiani,10,1,3,1
"Sí, es casi como si a Air Barbados no le importara tu vida social.",Chandler Bing,10,1,3,2
"Mira, ¿a alguien le importa cambiarse para sentarse con Charlie?",Joey Tribbiani,10,1,3,3
"Oh, yo uh, quiero decir, yo... amigo, pasé toda la conferencia con Charlie.",Ross Geller,10,1,3,4
Entiendo...,Joey Tribbiani,10,1,3,5
"No, lo haré.",Ross Geller,10,1,3,6
Ojalá pudiera cambiar con alguien. Realmente no quiero sentarme ahí con Allen Iverson.,Chandler Bing,10,1,3,7
"Uhm... Ya sabes, una vez que estemos en el aire y el capitán apague la señal del cinturón de seguridad... podrás deambular libremente por mi cabina...",Phoebe Buffay,10,1,3,8
"Debe tener cuidado al revisar los compartimentos superiores, porque los artículos pueden moverse durante...",Mike Hannigan,10,1,3,9
Aaah... no eres bueno en esto...,Phoebe Buffay,10,1,3,10
"No tienes que volver a casa esta noche, ¿verdad?",Mike Hannigan,10,1,3,11
"No, creo que puedo ir. Es sábado, ¿verdad?",Phoebe Buffay,10,1,3,12
Oh...,Mike Hannigan,10,1,3,13
¿Qué?,Phoebe Buffay,10,1,3,14
Uhm... no puedo hacer nada esta noche.,Mike Hannigan,10,1,3,15
¿Por qué no?,Phoebe Buffay,10,1,3,16
Tengo una cita.,Mike Hannigan,10,1,3,17
Tienes una... ¿Tienes una cita? ¿Con qué?,Phoebe Buffay,10,1,3,18
"Oh, es... mi novia.",Mike Hannigan,10,1,3,19
¿Tienes... tienes novia?,Phoebe Buffay,10,1,3,20
"Sí... Bueno, cuando... tú y yo rompimos comencé a salir con alguien.",Mike Hannigan,10,1,3,21
¿Por cuánto tiempo?,Phoebe Buffay,10,1,3,22
Tres meses.,Mike Hannigan,10,1,3,23
"¿Tres meses? Vale... Probablemente esto no sea de mi incumbencia, pero uhm, ¿cuánto tiempo crees que vas a seguir viéndola?",Phoebe Buffay,10,1,3,24
Le diré que se acabó esta noche durante la cena. Prometo.,Mike Hannigan,10,1,3,25
"Oh, está bien... bien. Haz eso. Y luego, cuando llegues a casa, tal vez haya un paquete de entrega especial esperándote.",Phoebe Buffay,10,1,3,26
Tal vez firme por ello. Ábrelo. Saque el material de embalaje...,Mike Hannigan,10,1,3,27
¿Sabes qué? Vamos a tener sexo. Dejémoslo ahí.,Phoebe Buffay,10,1,3,28
"Bien, voy a ir a hablar con Joey. Creo que este es el momento adecuado. Siempre está de buen humor después de que la azafata dice ""libre de impuestos"".",Ross Geller,10,1,3,29
Está bien... Buena suerte.,Charlie Wheeler,10,1,3,30
Ross viene. Creo que ahora sería un muy buen momento para hablar con él.,Rachel Green,10,1,3,31
Supongo que sí. Sólo estoy... muy nervioso.,Joey Tribbiani,10,1,3,32
"Bien, ten en cuenta que cuando termines, probablemente ya estarán sirviendo la cena.",Rachel Green,10,1,3,33
Oh...,Joey Tribbiani,10,1,3,34
¿Aún estás nervioso?,Rachel Green,10,1,3,35
Voy a por la lasaña.,Joey Tribbiani,10,1,3,36
Hola Rach...,Ross Geller,10,1,3,37
¡Sí!,Rachel Green,10,1,3,38
¿Te importa si me siento aquí un segundo?,Ross Geller,10,1,3,39
"¡Sí, sí, claro! ¡Sí!",Rachel Green,10,1,3,40
¡Ey!,Ross Geller,10,1,3,41
¡Ey!,Joey Tribbiani,10,1,3,42
"Entonces, uhm... necesito hablarte sobre Charlie.",Ross Geller,10,1,3,43
¿Sí?,Joey Tribbiani,10,1,3,44
"Vale, anoche, después de que rompieran... lamento mucho oír eso, por cierto... Bueno, Charlie y yo estábamos hablando, y..., bueno...",Ross Geller,10,1,3,45
Te besaste.,Joey Tribbiani,10,1,3,46
¿Qué... qué? ¿Qué te daría esa idea?,Ross Geller,10,1,3,47
Te vi.,Joey Tribbiani,10,1,3,48
"Sí, nos besamos, pero... nada más... no pasó nada más, vale.",Ross Geller,10,1,3,49
"Ross, Ross, Ross... Está bien.",Joey Tribbiani,10,1,3,50
¿Qué?,Ross Geller,10,1,3,51
"Está bien. Sabes, lo entiendo totalmente, ¿de acuerdo? Ustedes tienen mucho más sentido que ella y yo, ¿sabe? Y... quiero que seas feliz.",Joey Tribbiani,10,1,3,52
¿Hablas en serio?,Ross Geller,10,1,3,53
Sí... Ahora tengo algo...,Joey Tribbiani,10,1,3,54
"Estoy sin palabras... Me refiero al hecho de que pusieras mi felicidad en primer lugar de esa manera. Quiero decir, eres un amigo increíble, ¿lo sabías?",Ross Geller,10,1,3,55
Oh... uh... mira... delante de ti...,Joey Tribbiani,10,1,3,56
"No, lo digo en serio. Eres un hombre tan leal, desinteresado y generoso...",Ross Geller,10,1,3,57
"Yo soy esas cosas, sí.",Joey Tribbiani,10,1,3,58
"¿Sabes que? Conozco a Chandler desde hace más tiempo, así que siempre lo considero mi mejor amigo, pero ahora... puede que tenga que repensar algunas cosas...",Ross Geller,10,1,3,59
¡Dudar!,Joey Tribbiani,10,1,3,60
"Oye, si alguna vez puedo hacer algo por ti...",Ross Geller,10,1,3,61
No puedo pensar en nada.,Joey Tribbiani,10,1,3,62
¡Gracias!,Ross Geller,10,1,3,63
Sí.,Joey Tribbiani,10,1,3,64
¡Hola!,Rachel Green,10,1,3,65
¡Hola!,Ross Geller,10,1,3,66
"Entonces, ¿eh, hablaste con Joey?",Rachel Green,10,1,3,67
"Ah, sí. Tuvimos una muy buena charla.",Ross Geller,10,1,3,68
¡Oh! ¡Genial!,Rachel Green,10,1,3,69
¡Sí!,Ross Geller,10,1,3,70
"Ah, ¿entonces todo está bien?",Rachel Green,10,1,3,71
"Oh, no, es genial. Es genial. Él es... Él es un tipo increíble.",Ross Geller,10,1,3,72
"Ah... Bueno, obviamente yo también lo creo.",Rachel Green,10,1,3,73
"Bueno, estoy muy emocionado por esto.",Ross Geller,10,1,3,74
¿En realidad? ¿Entusiasmado?,Rachel Green,10,1,3,75
¿Estás bromeando? He tenido algunos sueños muy sucios sobre esto...,Ross Geller,10,1,3,76
"¡Disculpe! No le dijiste, ¿verdad?",Rachel Green,10,1,3,77
No pude. Estaba diciendo todas estas cosas realmente bonitas sobre mí. No quería que se enojara y los retirara todos. Estoy al borde de Chandler.,Joey Tribbiani,10,1,3,78
"¡Oh Dios! Muy bien, está bien. Sabes lo que Joey, olvídalo. Cuando volvamos a Nueva York, se lo diré.",Rachel Green,10,1,3,79
"Gracias. Sí, lo aprecio.",Joey Tribbiani,10,1,3,80
[Escena: Apartamento de Mike. Phoebe está ahí y suena el teléfono.],Scene Directions,10,1,4,0
"Hola, la casa de Mike.",Phoebe Buffay,10,1,4,1
"Hola, soy Mike.",Mike Hannigan,10,1,4,2
"Oh, eso fue rápido.",Phoebe Buffay,10,1,4,3
"Oh, err... no, ella aún no está aquí. Sabes, creo que me iré y romperé con ella por teléfono...",Mike Hannigan,10,1,4,4
"¡Sí, no puedes hacer eso! Oh, vamos Mike, ponte un par. ¿Por qué no le dices que volvimos a estar juntos? Ya sabes, las mujeres aprecian la honestidad. También apreciamos los azotes suaves de vez en cuando. Solo para tu información.",Phoebe Buffay,10,1,4,5
Una cosa más... Puede que haya... una foto de Precious en mi mesa de café.,Mike Hannigan,10,1,4,6
¿Su nombre es Preciosa? ¿Es de raza pura o la recogiste en la perrera?,Phoebe Buffay,10,1,4,7
"De todos modos, sólo quiero avisarte.",Mike Hannigan,10,1,4,8
"Está bien, ah, y ya sabes, si se enoja, simplemente rasca su barriga y dale un hocico de hígado.",Phoebe Buffay,10,1,4,9
"Hola, soy Precious, ¿quién eres?",Precious,10,1,4,10
Yo... soy Phoebe.,Phoebe Buffay,10,1,4,11
"¿Phoebe? Phoebe, la exnovia de Mike, ¿el amor de su vida? ¿Esa Phoebe?",Precious,10,1,4,12
Encantado.,Phoebe Buffay,10,1,4,13
[Escena: Apartamento de Chandler y Monica. Mónica está llevando el cesto de la ropa sucia a la mesa de café.],Scene Directions,10,1,5,0
"Oh, no puedo esperar a que todos en el trabajo vean esto... ¡Ay!",Monica Geller,10,1,5,1
"Volverás a trabajar mañana por la noche, ¿verdad?",Chandler Bing,10,1,5,2
¡Sí!,Monica Geller,10,1,5,3
"Entonces, si quieres que la gente los vea, entonces, por definición, no los sacarás... digamos, ¿al amanecer?",Chandler Bing,10,1,5,4
"Bueno, si me los hubieran quitado, entonces no podría hacer esto. Te gusta eso, ¿verdad?",Monica Geller,10,1,5,5
¿Qué estás cantando?,Chandler Bing,10,1,5,6
"Es ""Bolero"" del ""10"".",Monica Geller,10,1,5,7
"Es ""La cabalgata de las Valquirias"" de ""Apocalypse Now""... Mira, aquí está la cuestión. La rosa del maíz fue realmente una solución a tu problema de cabello encrespado. Y ahora que estamos en casa, ya no tenemos ese problema, así que si lo piensas... ¡Los odio!",Chandler Bing,10,1,5,8
¿Tú qué? Dijiste que te gustaban.,Monica Geller,10,1,5,9
¿Lo hice? Refresquémonos. Creo que lo que dije fue que podía ver tu cuero cabelludo.,Chandler Bing,10,1,5,10
"Bien, entonces no te gustan. Todos los demás lo hacen.",Monica Geller,10,1,5,11
"De nuevo, retrocedamos... Según recuerdo lo que dijo Rachel, nunca antes había notado la forma de tu cráneo. Y Joey... Bueno, Joey no se dio cuenta de que había algo diferente.",Chandler Bing,10,1,5,12
¿Sabes que? No me importa. Me gusta así y lo conservaré. Simplemente estás celosa porque tu cabello no puede hacer esto... ¡AY!,Monica Geller,10,1,5,13
¿Golpearse en el diente?,Chandler Bing,10,1,5,14
¡Y el ojo!,Monica Geller,10,1,5,15
[Escena: Apartamento de Ross. Alguien llama a la puerta. Ross corre hacia la puerta y es Rachel con Emma.],Scene Directions,10,1,6,0
"Hola... Ahí está ella. Hola Emma. Dios mío, te extrañé. Oh Emma, ​​te extrañé mucho. Oye... ¿Te lo pasaste bien con la abuela Green? ¿Eh? ¿Te volvió a dar un frasco de antidepresivos para usarlo como sonajero?",Ross Geller,10,1,6,1
"Esa fue una vez, Ross, y sólo eran como 5 miligramos.",Rachel Green,10,1,6,2
"Oye, Emma, ​​papá tiene algunos regalos para ti, ¿vale? ¿Bueno? Quiero que esperes aquí mismo. Ven aquí cariño.",Ross Geller,10,1,6,3
"Aaah... Ross, en realidad hay algo de lo que realmente necesito hablar contigo.",Rachel Green,10,1,6,4
"¡Está bien, dispara!",Ross Geller,10,1,6,5
"Está bien, uhm... está bien, este es el trato.",Rachel Green,10,1,6,6
"¡OH, NO!",Ross Geller,10,1,6,7
¿Qué? ¿Qué es?,Rachel Green,10,1,6,8
"¡Oh, gran explosión de champú!",Ross Geller,10,1,6,9
"Mira Ross, esto realmente no es fácil.",Rachel Green,10,1,6,10
"Oh, está por todas partes. ¿Por qué? ¿Por qué yo?",Ross Geller,10,1,6,11
¿Porque tomaste trescientas botellas de champú?,Rachel Green,10,1,6,12
"Lo siento, lo siento. ¿Estabas diciendo?",Ross Geller,10,1,6,13
"Bueno, sí... Está bien, mira, se trata de mí y...",Rachel Green,10,1,6,14
"¡Oh, otro no! Oh Dios mío... Y esto es humectante. ¡Es aún más difícil de limpiar! ¿Por qué? ¿Por qué a la gente buena le pasan cosas malas?",Ross Geller,10,1,6,15
"¡Guau! Bueno, claramente este no es un buen momento.",Rachel Green,10,1,6,16
"Duh, ¿crees?",Ross Geller,10,1,6,17
[Escena: Casa de Mike. Phoebe está hablando por teléfono.],Scene Directions,10,1,7,0
"Vale, adiós. Muy bien, entonces Mike está en camino. Mira, pensaste que se reunirían aquí, y él pensó que se reunirían en el restaurante, así que ya sabes... Realmente no importa quién tiene razón o quién no. El punto es... voy a despegar.",Phoebe Buffay,10,1,7,1
"No te dejaré ir hasta que me digas qué está pasando aquí. Quiero decir, ¿ustedes van a volver a estar juntos o algo así?",Precious,10,1,7,2
"Muy bien... Susie, ¿puedo llamarte Susie?",Phoebe Buffay,10,1,7,3
Mi nombre es Preciosa.,Precious,10,1,7,4
"Sí, no puedo decir eso. uhm... Susie, voy a ser sincero contigo... Mike y yo volvemos a estar juntos... y uhm... desafortunadamente eso efectivamente termina tu relación con él. Y lo lamenta mucho y le desea la mejor de las suertes en todos sus esfuerzos.",Phoebe Buffay,10,1,7,5
Simplemente no puedo creer esto... ¿Por qué?,Precious,10,1,7,6
"Bueno, yo no...",Phoebe Buffay,10,1,7,7
"Oh, ¿por qué haría esto? Quiero decir, ¿qué me pasa?",Precious,10,1,7,8
"Nada, no te pasa nada.",Phoebe Buffay,10,1,7,9
"Quiero decir, ¿qué diablos se supone que debo hacer ahora?",Precious,10,1,7,10
"¡Maldita sea mujer, cálmate! Ten un poco de orgullo, por el amor de Dios.",Phoebe Buffay,10,1,7,11
"Vale, no soy fanático del amor duro.",Phoebe Buffay,10,1,7,12
Simplemente no puedo creer que Mike no me haya avisado.,Precious,10,1,7,13
"Pero él realmente no lo sabía, ¿sabes? No planeaba venir a Barbados y proponerme matrimonio...",Phoebe Buffay,10,1,7,14
¿Te propuso matrimonio? Este es el peor cumpleaños de todos los tiempos.,Precious,10,1,7,15
"Mira, Precious... Mike no vale esto. Eres una mujer atractiva e inteligente y, seamos realistas, Mike es una especie de wang. Quiero decir, me propuso matrimonio mientras todavía te veía... ¿Iba a romper contigo en tu cumpleaños? Y no me gusta besar y contar, pero te engañó mucho este fin de semana.",Phoebe Buffay,10,1,7,16
"Dios mío, tal vez tengas razón. Quizás no lo necesito. Merezco ser tratado con respeto.",Precious,10,1,7,17
"Que te jodan, Mike. Eres un cobarde y un bastardo y espero que te pudras en el infierno.",Precious,10,1,7,18
¡De nada!,Phoebe Buffay,10,1,7,19
[Escena: Apartamento de Chandler y Monica. Solo Chandler está en la sala y camina hacia el baño.],Scene Directions,10,1,8,0
"Cariño, has estado allí durante mucho tiempo... ¿Está todo bien?",Chandler Bing,10,1,8,1
No precisamente.,Monica Geller,10,1,8,2
Tengo un problema.,Monica Geller,10,1,8,3
¿En realidad? ¿Qué pasó?,Chandler Bing,10,1,8,4
"Bueno, estaba bailando y cantando ""No Woman, No Cry"" y me quedé estancado.",Monica Geller,10,1,8,5
