temporada,numero_episodio,escena,intervencion,emocion
4,10,5,11,Tranquilo
4,10,5,12,Tranquilo
4,10,5,13,Poderoso
4,10,6,2,Neutral
4,10,6,3,Neutral
4,10,6,4,Neutral
4,10,6,5,Enojado
4,10,6,6,Asustado
4,10,6,7,Enojado
4,10,6,8,Asustado
4,10,6,9,Neutral
4,10,7,2,Alegre
4,10,7,3,Alegre
4,10,7,4,Alegre
4,10,7,5,Alegre
4,10,7,6,Asustado
4,10,7,7,Asustado
4,10,7,8,Enojado
4,10,7,9,Neutral
4,10,7,10,Enojado
4,10,8,2,Alegre
4,10,8,3,Asustado
4,10,8,4,Tranquilo
4,10,8,5,Alegre
4,10,8,6,Asustado
4,10,8,7,Enojado
4,10,8,8,Neutral
4,10,8,9,Enojado
4,10,8,10,Poderoso
4,10,8,11,Tranquilo
4,10,8,12,Poderoso
4,10,8,13,Enojado
4,10,8,14,Alegre
4,10,8,15,Neutral
4,10,9,2,Asustado
4,10,9,3,Triste
4,10,9,4,Enojado
4,10,9,5,Asustado
4,10,9,6,Neutral
4,10,9,7,Neutral
4,10,10,2,Alegre
4,10,10,3,Neutral
4,10,10,4,Neutral
4,10,10,5,Neutral
4,10,10,6,Neutral
4,10,10,7,Neutral
4,10,10,8,Neutral
4,10,10,9,Neutral
4,10,10,10,Neutral
4,10,10,11,Neutral
4,10,10,12,Neutral
4,10,10,13,Neutral
4,10,10,14,Neutral
4,10,10,15,Neutral
4,10,10,16,Neutral
4,10,10,17,Neutral
4,10,11,2,Neutral
4,10,11,3,Asustado
4,10,11,4,Enojado
4,10,11,5,Asustado
4,10,11,6,Enojado
4,10,11,7,Triste
4,10,11,8,Enojado
4,10,11,9,Triste
4,10,11,10,Enojado
4,10,11,11,Poderoso
4,10,11,12,Alegre
4,10,11,13,Neutral
4,10,11,14,Neutral
4,10,11,15,Tranquilo
4,10,11,16,Alegre
4,10,11,17,Alegre
4,10,11,18,Alegre
4,10,11,20,Tranquilo
4,10,11,21,Enojado
4,10,11,22,Asustado
4,10,13,2,Poderoso
4,10,13,3,Enojado
4,10,13,4,Poderoso
4,10,13,5,Enojado
4,10,13,6,Enojado
4,10,13,8,Enojado
4,10,13,9,Poderoso
4,10,13,10,Enojado
4,10,13,11,Poderoso
4,10,13,12,Asustado
4,10,13,13,Poderoso
4,10,13,14,Enojado
4,10,13,15,Poderoso
4,10,13,16,Poderoso
4,10,13,17,Asustado
4,10,13,18,Enojado
4,10,13,19,Asustado
4,10,13,20,Enojado
4,10,13,21,Alegre
4,10,13,22,Poderoso
4,10,14,2,Neutral
4,10,14,3,Neutral
4,10,14,4,Alegre
4,10,14,5,Neutral
4,10,14,6,Alegre
4,10,14,7,Alegre
4,10,14,8,Alegre
4,10,14,9,Alegre
4,10,14,10,Neutral
4,10,15,2,Neutral
4,10,15,3,Neutral
4,10,15,4,Alegre
4,10,15,5,Enojado
4,10,15,6,Triste
4,11,1,2,Poderoso
4,11,1,3,Alegre
4,11,1,4,Asustado
4,11,1,5,Triste
4,11,1,6,Asustado
4,11,1,7,Alegre
4,11,1,8,Alegre
4,11,1,9,Neutral
4,11,1,10,Alegre
4,11,1,11,Neutral
4,11,1,12,Neutral
4,11,1,13,Poderoso
4,11,1,14,Alegre
4,11,5,2,Tranquilo
4,11,5,3,Neutral
4,11,5,4,Alegre
4,11,5,5,Asustado
4,11,5,6,Alegre
4,11,5,7,Asustado
4,11,5,8,Alegre
4,11,5,9,Asustado
4,11,5,10,Poderoso
4,11,5,11,Asustado
4,11,5,12,Asustado
4,11,5,13,Tranquilo
4,11,5,14,Asustado
4,11,5,15,Asustado
4,11,5,16,Asustado
4,11,5,17,Asustado
4,11,5,18,Asustado
4,11,5,19,Alegre
4,11,5,20,Alegre
4,11,5,21,Asustado
4,11,5,22,Alegre
4,11,5,23,Tranquilo
4,11,5,24,Poderoso
4,11,5,25,Triste
4,11,6,2,Neutral
4,11,6,3,Neutral
4,11,6,4,Poderoso
4,11,6,5,Tranquilo
4,11,6,6,Poderoso
4,11,6,7,Alegre
4,11,6,8,Alegre
4,11,6,9,Alegre
4,11,6,10,Tranquilo
4,11,6,11,Tranquilo
4,11,6,13,Alegre
4,11,7,2,Triste
4,11,7,3,Poderoso
4,11,7,4,Neutral
4,11,7,5,Enojado
4,11,7,6,Alegre
4,11,7,7,Triste
4,11,7,8,Tranquilo
4,11,7,9,Triste
4,11,9,2,Asustado
4,11,9,3,Alegre
4,11,9,4,Poderoso
4,11,9,5,Poderoso
4,11,9,6,Poderoso
4,11,9,7,Tranquilo
4,11,9,8,Tranquilo
4,11,9,9,Alegre
4,11,9,10,Poderoso
4,11,9,11,Enojado
4,11,9,12,Tranquilo
4,11,9,13,Triste
4,11,9,14,Poderoso
4,11,9,15,Tranquilo
4,11,9,16,Asustado
4,11,11,2,Neutral
4,11,11,3,Neutral
4,11,11,4,Neutral
4,11,11,5,Poderoso
4,11,11,6,Asustado
4,11,11,7,Poderoso
4,11,11,8,Neutral
4,11,11,9,Alegre
4,11,11,11,Alegre
4,12,1,2,Enojado
4,12,1,3,Neutral
4,12,1,4,Enojado
4,12,1,6,Neutral
4,12,1,7,Neutral
4,12,1,8,Neutral
4,12,1,9,Neutral
4,12,1,10,Neutral
4,12,3,2,Poderoso
4,12,3,3,Alegre
4,12,3,4,Tranquilo
4,12,3,5,Poderoso
4,12,3,6,Asustado
4,12,3,7,Poderoso
4,12,3,8,Asustado
4,12,3,9,Poderoso
4,12,3,10,Asustado
4,12,3,11,Enojado
4,12,3,12,Tranquilo
4,12,3,13,Tranquilo
4,12,3,14,Tranquilo
4,12,3,15,Tranquilo
4,12,3,16,Asustado
4,12,3,17,Tranquilo
4,12,3,18,Enojado
4,12,3,19,Alegre
4,12,9,2,Alegre
4,12,9,3,Poderoso
4,12,9,5,Tranquilo
4,12,9,6,Triste
4,12,9,7,Asustado
4,13,1,2,Alegre
4,13,1,3,Asustado
4,13,1,4,Alegre
4,13,1,6,Alegre
4,13,1,7,Neutral
4,13,1,9,Alegre
4,13,1,10,Alegre
4,13,1,11,Alegre
4,13,1,12,Alegre
4,13,1,13,Alegre
4,13,1,14,Poderoso
4,13,1,16,Alegre
4,13,1,17,Neutral
4,13,1,18,Alegre
4,13,1,19,Poderoso
4,13,1,21,Neutral
4,13,2,2,Tranquilo
4,13,2,3,Tranquilo
4,13,2,4,Tranquilo
4,13,2,6,Alegre
4,13,2,7,Alegre
4,13,2,8,Asustado
4,13,2,9,Triste
4,13,2,10,Poderoso
4,13,2,11,Tranquilo
4,13,2,12,Alegre
4,13,2,13,Neutral
4,13,2,14,Enojado
4,13,2,15,Poderoso
4,13,2,16,Enojado
4,13,2,18,Poderoso
4,13,2,19,Poderoso
4,13,3,2,Neutral
4,13,3,3,Neutral
4,13,3,4,Tranquilo
4,13,3,5,Neutral
4,13,3,6,Alegre
4,13,3,7,Poderoso
4,13,3,8,Alegre
4,13,3,9,Tranquilo
4,13,3,10,Alegre
4,13,3,11,Enojado
4,13,3,12,Neutral
4,13,3,13,Neutral
4,13,3,14,Neutral
4,13,3,15,Neutral
4,13,3,16,Neutral
4,13,3,17,Neutral
4,13,3,18,Neutral
4,13,3,19,Asustado
4,13,3,20,Neutral
4,13,3,21,Neutral
4,13,3,22,Asustado
4,13,3,23,Triste
4,13,3,24,Neutral
4,13,3,25,Neutral
4,13,4,2,Poderoso
4,13,4,3,Asustado
4,13,4,4,Triste
4,13,4,5,Tranquilo
4,13,4,6,Neutral
4,13,4,7,Alegre
4,13,4,8,Tranquilo
4,13,4,9,Alegre
4,13,4,10,Tranquilo
4,13,4,11,Enojado
4,13,4,12,Tranquilo
4,13,4,13,Poderoso
4,13,4,14,Poderoso
4,13,4,15,Tranquilo
4,13,4,16,Enojado
4,13,4,17,Enojado
4,13,4,18,Tranquilo
4,13,4,19,Alegre
4,13,4,20,Tranquilo
4,13,4,21,Alegre
4,13,5,2,Asustado
4,13,5,3,Tranquilo
4,13,5,5,Alegre
4,13,5,6,Neutral
4,13,5,7,Neutral
4,13,5,8,Triste
4,13,5,9,Triste
4,13,5,11,Triste
4,13,5,12,Tranquilo
4,13,5,13,Tranquilo
4,13,5,14,Neutral
4,13,5,15,Poderoso
4,13,5,16,Tranquilo
4,13,5,18,Poderoso
4,13,5,19,Asustado
4,13,6,2,Alegre
4,13,6,3,Alegre
4,13,6,4,Alegre
4,13,6,5,Asustado
4,13,6,6,Tranquilo
4,13,6,7,Tranquilo
4,13,6,8,Poderoso
4,13,6,9,Alegre
4,13,6,10,Alegre
4,13,6,12,Alegre
4,13,6,14,Enojado
4,13,6,15,Poderoso
4,13,6,16,Enojado
4,13,6,17,Enojado
4,13,6,18,Enojado
4,13,6,19,Enojado
4,13,6,20,Enojado
4,13,6,21,Enojado
4,13,6,22,Enojado
4,13,6,23,Enojado
4,13,6,24,Enojado
4,13,6,25,Enojado
4,13,9,2,Tranquilo
4,13,9,3,Triste
4,13,9,4,Poderoso
4,13,9,5,Tranquilo
4,13,9,6,Alegre
4,13,9,7,Tranquilo
4,13,9,8,Asustado
4,13,9,9,Tranquilo
4,13,9,10,Tranquilo
4,13,9,11,Alegre
4,13,9,12,Asustado
4,13,9,13,Tranquilo
4,13,9,14,Asustado
4,13,9,15,Alegre
4,13,10,2,Alegre
4,13,10,3,Alegre
4,13,10,4,Alegre
4,13,10,5,Alegre
4,13,10,6,Tranquilo
4,13,10,7,Alegre
4,13,10,8,Poderoso
4,13,10,9,Tranquilo
4,13,10,10,Neutral
4,13,10,11,Alegre
4,13,10,12,Neutral
4,13,10,13,Poderoso
4,13,10,14,Alegre
4,13,10,15,Alegre
4,13,10,16,Neutral
4,13,10,17,Neutral
4,13,10,18,Alegre
4,13,10,19,Triste
4,13,10,20,Alegre
4,13,10,21,Poderoso
4,13,10,22,Alegre
4,13,10,23,Alegre
4,13,10,24,Neutral
4,13,10,25,Tranquilo
4,13,11,2,Alegre
4,13,11,3,Tranquilo
4,13,11,4,Triste
4,13,11,5,Triste
4,13,11,6,Neutral
4,13,11,7,Alegre
4,14,1,2,Neutral
4,14,1,3,Neutral
4,14,1,4,Neutral
4,14,1,5,Alegre
4,14,1,6,Alegre
4,14,1,7,Tranquilo
4,14,1,8,Neutral
4,14,1,9,Alegre
4,14,1,10,Alegre
4,14,1,11,Alegre
4,14,1,13,Alegre
4,14,1,14,Neutral
4,14,1,15,Poderoso
4,14,1,16,Neutral
4,14,1,17,Alegre
4,14,1,18,Alegre
4,14,1,19,Tranquilo
4,14,1,20,Tranquilo
4,14,1,21,Alegre
4,14,1,22,Neutral
4,14,1,23,Enojado
4,14,6,2,Alegre
4,14,6,3,Tranquilo
4,14,6,5,Alegre
4,14,6,6,Alegre
4,14,6,7,Poderoso
4,14,6,8,Neutral
4,14,6,9,Asustado
4,14,6,10,Alegre
4,14,6,11,Asustado
4,14,6,12,Enojado
4,14,6,13,Asustado
4,14,6,14,Poderoso
4,14,6,15,Alegre
4,14,6,16,Alegre
4,14,6,17,Poderoso
4,14,7,2,Neutral
4,14,7,3,Asustado
4,14,7,5,Asustado
4,14,7,6,Neutral
4,14,7,7,Alegre
4,14,7,9,Alegre
4,14,7,10,Alegre
4,14,7,11,Asustado
4,14,7,12,Neutral
4,14,7,13,Poderoso
4,14,7,14,Poderoso
4,14,7,15,Neutral
4,14,7,16,Neutral
4,14,7,17,Tranquilo
4,14,7,18,Enojado
4,14,7,19,Neutral
4,14,7,20,Asustado
4,14,7,21,Neutral
4,14,8,2,Asustado
4,14,8,3,Tranquilo
4,14,8,4,Enojado
4,14,8,5,Alegre
4,14,8,6,Enojado
4,14,8,7,Tranquilo
4,14,8,8,Enojado
4,14,8,9,Alegre
4,14,8,10,Alegre
4,14,8,11,Neutral
4,14,8,12,Tranquilo
4,14,8,13,Asustado
4,14,8,14,Poderoso
4,14,8,15,Neutral
4,14,8,16,Poderoso
4,14,8,17,Asustado
4,14,8,18,Tranquilo
4,14,8,19,Neutral
4,14,10,2,Alegre
4,14,10,3,Poderoso
4,14,10,4,Alegre
4,14,10,5,Poderoso
4,14,10,6,Poderoso
4,14,10,7,Poderoso
4,14,10,8,Tranquilo
4,14,10,9,Tranquilo
4,14,10,10,Poderoso
4,14,10,11,Poderoso
4,14,10,12,Poderoso
4,14,10,13,Poderoso
4,14,10,14,Asustado
4,14,10,15,Alegre
4,14,10,16,Poderoso
4,14,10,17,Poderoso
4,14,10,18,Neutral
4,14,10,19,Poderoso
4,14,10,20,Poderoso
4,14,10,21,Poderoso
4,14,10,22,Alegre
4,14,10,23,Poderoso
4,14,10,24,Alegre
4,14,10,25,Alegre
4,14,10,26,Alegre
4,14,11,2,Alegre
4,14,11,3,Neutral
4,14,11,4,Poderoso
4,14,11,5,Neutral
4,14,11,6,Poderoso
4,14,11,7,Neutral
4,14,11,8,Neutral
4,14,11,9,Neutral
4,15,1,2,Alegre
4,15,1,3,Neutral
4,15,1,4,Alegre
4,15,1,5,Neutral
4,15,1,6,Neutral
4,15,1,7,Neutral
4,15,1,8,Alegre
4,15,3,2,Asustado
4,15,3,3,Neutral
4,15,3,5,Asustado
4,15,3,6,Tranquilo
4,15,3,7,Tranquilo
4,15,3,8,Neutral
4,15,3,9,Alegre
4,15,3,10,Neutral
4,15,3,11,Neutral
4,15,3,12,Alegre
4,15,3,13,Alegre
4,15,3,14,Alegre
4,15,3,15,Alegre
4,15,3,16,Neutral
4,15,3,17,Alegre
4,15,3,18,Alegre
4,15,3,19,Neutral
4,15,3,20,Neutral
4,15,3,21,Neutral
4,15,3,22,Alegre
4,15,3,23,Alegre
4,15,3,24,Alegre
4,15,4,2,Alegre
4,15,4,3,Neutral
4,15,4,4,Alegre
4,15,4,5,Poderoso
4,15,4,6,Alegre
4,15,4,7,Tranquilo
4,15,4,8,Alegre
4,15,4,9,Triste
4,15,4,10,Triste
4,15,4,11,Triste
4,15,4,13,Tranquilo
4,15,4,14,Neutral
4,15,4,15,Neutral
4,15,4,16,Asustado
4,15,4,17,Neutral
4,15,5,2,Neutral
4,15,5,3,Alegre
4,15,5,4,Alegre
4,15,5,5,Neutral
4,15,5,6,Enojado
4,15,5,7,Neutral
4,15,5,8,Neutral
4,15,5,9,Asustado
4,15,5,10,Alegre
4,15,5,11,Asustado
4,15,7,2,Asustado
4,15,7,3,Poderoso
4,15,7,4,Tranquilo
4,15,7,5,Tranquilo
4,15,7,6,Tranquilo
4,15,7,7,Tranquilo
4,15,7,9,Neutral
4,15,7,11,Alegre
4,15,7,13,Neutral
4,15,7,14,Alegre
4,15,7,15,Alegre
4,15,7,16,Neutral
4,15,7,17,Poderoso
4,15,7,19,Tranquilo
4,15,7,20,Enojado
4,15,7,21,Tranquilo
4,15,7,23,Alegre
4,15,7,25,Enojado
4,15,7,27,Alegre
4,15,8,2,Alegre
4,15,8,3,Alegre
4,15,8,4,Alegre
4,15,8,5,Alegre
4,15,8,6,Neutral
4,15,8,7,Neutral
4,15,8,8,Asustado
4,15,8,9,Neutral
4,15,8,10,Poderoso
4,15,9,2,Asustado
4,15,9,3,Triste
4,15,9,4,Tranquilo
4,15,9,5,Asustado
4,15,9,6,Asustado
4,15,9,7,Neutral
4,15,9,8,Asustado
4,15,9,9,Neutral
4,15,9,10,Asustado
4,15,9,11,Neutral
4,15,9,12,Asustado
4,15,9,13,Neutral
4,15,9,14,Alegre
4,15,9,15,Enojado
4,15,11,2,Alegre
4,15,11,3,Alegre
4,15,11,4,Neutral
4,15,11,5,Alegre
4,15,11,7,Enojado
4,15,11,9,Alegre
4,15,11,11,Enojado
4,15,11,12,Enojado
4,15,11,13,Enojado
4,15,11,14,Neutral
4,15,11,15,Enojado
4,15,11,16,Asustado
4,15,11,18,Neutral
4,15,11,19,Neutral
4,15,11,20,Tranquilo
4,15,11,21,Asustado
4,15,12,2,Asustado
4,15,12,3,Alegre
4,15,12,4,Tranquilo
4,15,12,5,Enojado
4,15,12,6,Asustado
4,15,12,7,Alegre
4,15,12,8,Alegre
4,15,12,9,Alegre
4,15,12,10,Alegre
4,15,12,11,Alegre
4,15,12,12,Alegre
4,15,12,13,Alegre
4,15,12,14,Asustado
4,15,12,15,Alegre
4,15,12,16,Asustado
4,15,12,17,Alegre
4,15,13,2,Neutral
4,15,13,3,Asustado
4,15,13,4,Tranquilo
4,15,13,5,Asustado
4,15,13,6,Neutral
4,15,13,7,Poderoso
4,15,13,9,Asustado
4,15,13,10,Asustado
4,15,13,11,Triste
4,15,13,12,Poderoso
4,15,13,13,Triste
4,15,13,14,Neutral
4,16,1,2,Asustado
4,16,1,3,Alegre
4,16,1,4,Triste
4,16,1,5,Asustado
4,16,1,6,Tranquilo
4,16,1,8,Alegre
4,16,1,9,Alegre
4,16,1,11,Neutral
4,16,1,12,Tranquilo
4,16,1,13,Alegre
4,16,1,14,Alegre
4,16,1,15,Alegre
4,16,3,2,Poderoso
4,16,3,3,Poderoso
4,16,3,4,Poderoso
4,16,3,5,Poderoso
4,16,3,6,Poderoso
4,16,3,7,Tranquilo
4,16,3,8,Alegre
4,16,3,9,Tranquilo
4,16,3,10,Poderoso
4,16,3,11,Poderoso
4,16,3,12,Triste
4,16,3,13,Poderoso
4,16,3,14,Poderoso
4,16,3,15,Alegre
4,16,3,16,Tranquilo
4,16,3,17,Tranquilo
4,16,3,18,Poderoso
4,16,3,19,Asustado
4,16,3,20,Alegre
4,16,3,21,Asustado
4,16,7,2,Neutral
4,16,7,3,Neutral
4,16,7,4,Neutral
4,16,7,5,Neutral
4,16,7,6,Neutral
4,16,7,7,Neutral
4,16,7,8,Alegre
4,16,7,9,Neutral
4,16,7,10,Neutral
4,16,7,11,Neutral
4,17,1,2,Alegre
4,17,1,3,Poderoso
4,17,1,4,Alegre
4,17,1,5,Tranquilo
4,17,1,6,Triste
4,17,1,8,Enojado
4,17,1,9,Asustado
4,17,1,10,Poderoso
4,17,1,11,Neutral
4,17,1,12,Triste
4,17,1,13,Tranquilo
4,17,1,14,Alegre
4,17,1,15,Alegre
4,17,1,16,Neutral
4,17,1,17,Poderoso
4,17,1,18,Tranquilo
4,17,1,19,Neutral
4,17,2,2,Poderoso
4,17,2,3,Triste
4,17,2,4,Asustado
4,17,2,5,Triste
4,17,2,6,Tranquilo
4,17,2,7,Enojado
4,17,2,8,Poderoso
4,17,2,9,Triste
4,17,2,10,Asustado
4,17,2,11,Tranquilo
4,17,2,12,Poderoso
4,17,2,13,Alegre
4,17,2,14,Poderoso
4,17,2,15,Neutral
4,17,2,16,Poderoso
4,17,2,17,Tranquilo
4,17,2,18,Asustado
4,17,2,19,Tranquilo
4,17,2,20,Tranquilo
4,17,2,21,Asustado
4,17,2,22,Alegre
4,17,3,2,Neutral
4,17,3,3,Neutral
4,17,3,4,Asustado
4,17,3,5,Neutral
4,17,3,6,Asustado
4,17,3,7,Poderoso
4,17,3,8,Neutral
4,17,3,9,Tranquilo
4,17,3,10,Asustado
4,17,3,11,Tranquilo
4,17,3,12,Poderoso
4,17,3,13,Poderoso
4,17,3,14,Neutral
4,17,3,15,Poderoso
4,17,3,16,Tranquilo
4,17,3,17,Tranquilo
4,17,3,18,Neutral
4,17,3,19,Alegre
4,17,3,20,Tranquilo
4,17,3,21,Poderoso
4,17,3,22,Tranquilo
4,17,3,23,Poderoso
4,17,3,24,Tranquilo
4,17,3,25,Poderoso
4,17,4,2,Alegre
4,17,4,3,Alegre
4,17,4,4,Alegre
4,17,4,5,Alegre
4,17,4,7,Poderoso
4,17,4,8,Alegre
4,17,4,9,Poderoso
4,17,4,10,Neutral
4,17,4,11,Enojado
4,17,4,12,Alegre
4,17,4,13,Poderoso
4,17,4,14,Tranquilo
4,17,4,15,Alegre
4,17,4,16,Alegre
4,17,4,17,Neutral
4,17,5,2,Alegre
4,17,5,3,Alegre
4,17,5,4,Alegre
4,17,5,5,Neutral
4,17,5,6,Neutral
4,17,5,7,Alegre
4,17,5,8,Poderoso
4,17,5,9,Alegre
4,17,5,10,Alegre
4,17,5,11,Alegre
4,17,5,12,Poderoso
4,17,5,13,Neutral
4,17,5,14,Alegre
4,17,5,15,Neutral
4,17,5,16,Poderoso
4,17,5,17,Poderoso
4,17,5,18,Neutral
4,17,5,19,Tranquilo
4,17,5,20,Poderoso
4,17,5,21,Neutral
4,17,5,22,Neutral
4,17,5,23,Poderoso
4,17,5,24,Tranquilo
4,17,5,25,Poderoso
4,17,6,2,Neutral
4,17,6,3,Poderoso
4,17,6,4,Enojado
4,17,6,5,Tranquilo
4,17,6,6,Alegre
4,17,6,7,Alegre
4,17,6,8,Alegre
4,17,6,9,Neutral
4,17,6,10,Tranquilo
4,17,6,11,Poderoso
4,17,6,12,Poderoso
4,17,6,13,Neutral
4,17,8,2,Neutral
4,17,8,3,Poderoso
4,17,8,4,Poderoso
4,17,8,5,Tranquilo
4,17,8,6,Alegre
4,17,8,7,Neutral
4,17,8,8,Neutral
4,17,8,9,Neutral
4,17,8,10,Alegre
4,17,8,11,Poderoso
4,17,8,12,Asustado
4,17,8,13,Poderoso
4,17,8,14,Neutral
4,17,8,15,Asustado
4,17,8,16,Alegre
4,17,8,17,Poderoso
4,17,8,18,Asustado
4,17,8,19,Alegre
4,17,9,2,Neutral
4,17,9,3,Neutral
4,17,9,4,Poderoso
4,17,9,5,Tranquilo
4,17,9,6,Asustado
4,17,9,7,Asustado
4,17,9,8,Asustado
4,17,10,2,Alegre
4,17,10,3,Alegre
4,17,10,4,Tranquilo
4,17,10,5,Poderoso
4,17,10,6,Poderoso
4,17,10,7,Alegre
4,17,10,8,Triste
4,17,10,9,Alegre
4,17,10,10,Asustado
4,17,10,11,Enojado
4,17,10,12,Neutral
4,17,10,13,Triste
4,17,10,14,Alegre
4,17,10,15,Triste
4,17,10,16,Neutral
4,17,10,17,Tranquilo
4,17,10,18,Asustado
4,17,10,19,Enojado
4,17,10,20,Tranquilo
4,17,10,21,Neutral
4,17,10,22,Asustado
4,17,10,23,Neutral
4,17,10,25,Neutral
4,17,11,2,Alegre
4,17,11,3,Alegre
4,17,11,4,Neutral
4,17,11,5,Alegre
4,17,11,6,Alegre
4,17,11,7,Tranquilo
4,17,11,8,Alegre
4,17,11,9,Tranquilo
4,17,11,10,Poderoso
4,17,11,11,Alegre
4,17,11,12,Neutral
4,17,11,13,Alegre
4,17,11,14,Asustado
4,17,11,15,Neutral
4,17,11,17,Neutral
4,17,11,18,Neutral
4,17,11,19,Alegre
4,17,11,21,Enojado
4,17,11,22,Tranquilo
4,17,11,23,Neutral
4,17,11,24,Neutral
4,17,11,25,Neutral
4,17,11,26,Alegre
4,17,11,27,Alegre
4,17,12,2,Neutral
4,17,12,3,Enojado
4,17,12,4,Asustado
4,17,12,6,Asustado
4,17,12,7,Asustado
4,17,12,8,Asustado
4,17,12,9,Alegre
4,17,12,10,Asustado
4,17,12,11,Triste
4,17,12,12,Asustado
4,17,12,14,Asustado
4,17,12,15,Alegre
4,17,12,16,Triste
4,17,12,17,Alegre
4,17,12,18,Alegre
4,17,12,19,Alegre
4,17,13,2,Neutral
4,17,13,3,Neutral
4,17,13,4,Poderoso
4,17,13,5,Enojado
4,17,13,6,Tranquilo
4,17,13,7,Asustado
4,17,13,8,Tranquilo
4,17,13,9,Poderoso
4,17,13,11,Tranquilo
4,17,13,12,Alegre
4,17,13,13,Alegre
4,17,13,14,Neutral
4,17,13,16,Alegre
4,17,13,17,Alegre
4,17,13,18,Neutral
4,17,13,20,Alegre
4,17,13,21,Neutral
4,17,13,23,Alegre
4,17,13,24,Alegre
4,17,13,25,Alegre
4,18,1,2,Alegre
4,18,1,3,Tranquilo
4,18,1,4,Neutral
4,18,1,5,Neutral
4,18,1,6,Alegre
4,18,1,7,Alegre
4,18,1,8,Alegre
4,18,1,9,Alegre
4,18,1,10,Alegre
4,18,1,11,Tranquilo
4,18,1,12,Triste
4,18,1,13,Alegre
4,18,1,14,Triste
4,18,1,15,Alegre
4,18,1,16,Alegre
4,18,1,17,Alegre
4,18,2,2,Enojado
4,18,2,3,Poderoso
4,18,2,4,Alegre
4,18,2,5,Asustado
4,18,2,6,Neutral
4,18,2,8,Triste
4,18,2,9,Tranquilo
4,18,2,10,Poderoso
4,18,2,11,Asustado
4,18,2,12,Poderoso
4,18,2,13,Alegre
4,18,2,14,Alegre
4,18,2,15,Poderoso
4,18,2,16,Alegre
4,18,2,17,Alegre
4,18,2,18,Alegre
4,18,2,19,Asustado
4,18,2,20,Tranquilo
4,18,2,22,Poderoso
4,18,2,23,Poderoso
4,18,2,24,Poderoso
4,18,2,25,Poderoso
4,18,3,2,Neutral
4,18,3,3,Neutral
4,18,3,4,Neutral
4,18,3,5,Asustado
4,18,3,6,Poderoso
4,18,3,7,Alegre
4,18,3,8,Asustado
4,18,3,9,Poderoso
4,18,3,10,Alegre
4,18,3,11,Alegre
4,18,3,12,Alegre
4,18,3,13,Alegre
4,18,3,14,Alegre
4,18,3,15,Poderoso
4,18,4,2,Alegre
4,18,4,3,Asustado
4,18,4,4,Alegre
4,18,4,5,Neutral
4,18,4,6,Alegre
4,18,4,7,Neutral
4,18,4,8,Neutral
4,18,4,9,Alegre
4,18,4,10,Enojado
4,18,7,2,Neutral
4,18,7,3,Enojado
4,18,7,4,Triste
4,18,7,5,Poderoso
4,18,7,6,Neutral
4,18,7,7,Alegre
4,18,7,8,Poderoso
4,18,7,9,Asustado
4,18,7,10,Tranquilo
4,18,7,11,Poderoso
4,18,7,12,Enojado
4,18,7,13,Tranquilo
4,18,7,14,Enojado
4,18,7,15,Alegre
4,18,7,16,Alegre
4,18,7,17,Asustado
4,18,7,18,Alegre
4,18,8,2,Asustado
4,18,8,3,Alegre
4,18,8,4,Tranquilo
4,18,8,5,Poderoso
4,18,8,6,Neutral
4,18,8,7,Poderoso
4,18,8,9,Tranquilo
4,18,8,10,Asustado
4,18,8,11,Alegre
4,18,8,12,Neutral
4,18,8,14,Alegre
4,18,8,15,Poderoso
4,18,8,16,Alegre
4,18,8,17,Neutral
4,18,8,18,Alegre
4,18,8,19,Triste
4,18,8,20,Neutral
4,18,8,21,Asustado
4,18,8,22,Alegre
4,18,8,24,Asustado
4,18,8,25,Poderoso
4,18,8,26,Alegre
4,18,8,28,Tranquilo
4,18,9,2,Tranquilo
4,18,9,3,Alegre
4,18,9,4,Tranquilo
4,18,9,5,Tranquilo
4,18,9,6,Poderoso
4,18,9,7,Asustado
4,18,9,8,Poderoso
4,18,9,9,Alegre
4,18,9,10,Alegre
4,18,9,11,Tranquilo
4,18,9,12,Triste
4,18,9,13,Tranquilo
4,18,9,14,Triste
4,18,9,15,Tranquilo
4,18,9,16,Neutral
4,18,9,17,Tranquilo
4,18,10,2,Triste
4,18,10,3,Asustado
4,18,10,4,Triste
4,18,10,5,Asustado
4,18,10,6,Enojado
4,18,10,7,Neutral
4,18,10,8,Neutral
4,18,10,9,Neutral
4,18,10,10,Tranquilo
4,18,10,11,Poderoso
4,18,10,12,Neutral
4,18,10,13,Alegre
4,18,10,14,Neutral
4,18,10,15,Neutral
4,18,10,16,Neutral
4,18,10,17,Neutral
4,18,12,2,Poderoso
4,18,12,3,Asustado
4,18,12,4,Asustado
4,18,12,5,Poderoso
4,18,12,6,Poderoso
4,18,12,7,Alegre
4,18,12,8,Asustado
4,18,12,9,Poderoso
4,18,12,10,Poderoso
4,18,12,11,Asustado
4,18,12,12,Poderoso
4,18,12,13,Alegre
4,18,12,14,Alegre
4,18,12,16,Tranquilo
4,18,12,17,Triste
4,18,12,18,Triste
4,18,12,19,Tranquilo
4,18,12,20,Poderoso
4,18,12,21,Alegre
4,18,12,22,Neutral
4,18,12,24,Poderoso
4,18,12,25,Poderoso
4,18,13,2,Tranquilo
4,18,13,3,Neutral
4,18,13,5,Neutral
4,18,13,7,Alegre
